datetime_gmt,generation_mw,lcl_mw,ucl_mw,installedcapacity_mwp,capacity_mwp
2024-01-09T13:30:00Z,4652.86,4603.26,4702.46,16445.201,15466.465
2024-01-09T13:00:00Z,4932.78,4882.42,4983.14,16445.201,15466.465
2024-01-09T12:30:00Z,4925.13,4874.32,4975.94,16445.201,15466.465
2024-01-09T12:00:00Z,4608.15,4558.09,4658.21,16445.201,15466.465
2024-01-09T11:30:00Z,4184.42,4136.49,4232.34,16445.201,15466.465
2024-01-09T11:00:00Z,3667.31,3621.79,3712.82,16445.201,15466.466
2024-01-09T10:30:00Z,2848.36,2807.91,2888.81,16445.201,15466.466
2024-01-09T10:00:00Z,1906.97,1875.84,1938.1,16445.201,15466.466
2024-01-09T09:30:00Z,936.003,917.313,954.692,16445.201,15466.466
2024-01-09T09:00:00Z,254.042,248.161,259.924,16445.201,15466.466
2024-01-09T08:30:00Z,8.77353,8.462,9.08507,16445.201,15466.466
2024-01-09T08:00:00Z,0,0,0,16445.201,15466.466
2024-01-09T07:30:00Z,0,0,0,16445.201,15466.466
2024-01-09T07:00:00Z,0,0,0,16445.201,15466.466
2024-01-09T06:30:00Z,0,0,0,16445.201,15466.466
2024-01-09T06:00:00Z,0,0,0,16445.201,15466.466
2024-01-09T05:30:00Z,0,0,0,16445.201,15466.466
2024-01-09T05:00:00Z,0,0,0,16445.201,15466.466
2024-01-09T04:30:00Z,0,0,0,16445.201,15466.466
2024-01-09T04:00:00Z,0,0,0,16445.201,15466.466
2024-01-09T03:30:00Z,0,0,0,16445.201,15466.466
2024-01-09T03:00:00Z,0,0,0,16445.201,15466.466
2024-01-09T02:30:00Z,0,0,0,16445.201,15466.467
2024-01-09T02:00:00Z,0,0,0,16445.201,15466.467
2024-01-09T01:30:00Z,0,0,0,16445.201,15466.467
2024-01-09T01:00:00Z,0,0,0,16445.201,15466.467
2024-01-09T00:30:00Z,0,0,0,16445.201,15466.467
2024-01-09T00:00:00Z,0,0,0,16445.201,15466.467
2024-01-08T23:30:00Z,0,0,0,16445.201,15466.824
2024-01-08T23:00:00Z,0,0,0,16445.201,15466.824
2024-01-08T22:30:00Z,0,0,0,16445.201,15466.824
2024-01-08T22:00:00Z,0,0,0,16445.201,15466.824
2024-01-08T21:30:00Z,0,0,0,16445.201,15466.824
2024-01-08T21:00:00Z,0,0,0,16445.201,15466.825
2024-01-08T20:30:00Z,0,0,0,16445.201,15466.825
2024-01-08T20:00:00Z,0,0,0,16445.201,15466.825
2024-01-08T19:30:00Z,0,0,0,16445.201,15466.825
2024-01-08T19:00:00Z,0,0,0,16445.201,15466.825
2024-01-08T18:30:00Z,0,0,0,16445.201,15466.825
2024-01-08T18:00:00Z,0,0,0,16445.201,15466.825
2024-01-08T17:30:00Z,0,0,0,16445.201,15466.825
2024-01-08T17:00:00Z,0,0,0,16445.201,15466.825
2024-01-08T16:30:00Z,0.0177734,0.0131337,0.0224132,16445.201,15466.825
2024-01-08T16:00:00Z,21.4846,20.5189,22.4503,16445.201,15466.825
2024-01-08T15:30:00Z,106.358,103.3,109.417,16445.201,15466.825
2024-01-08T15:00:00Z,268.364,263.256,273.473,16445.201,15466.825
2024-01-08T14:30:00Z,557.999,546.209,569.79,16445.201,15466.825
2024-01-08T14:00:00Z,872.889,853.741,892.037,16445.201,15466.825
2024-01-08T13:30:00Z,898.099,882.206,913.992,16445.201,15466.825
2024-01-08T13:00:00Z,1105.04,1086.29,1123.78,16445.201,15466.825
2024-01-08T12:30:00Z,1191.75,1168.33,1215.17,16445.201,15466.826
2024-01-08T12:00:00Z,1085.47,1063.79,1107.14,16445.201,15466.826
2024-01-08T11:30:00Z,1182.57,1158.11,1207.02,16445.201,15466.826
2024-01-08T11:00:00Z,1104.06,1080.01,1128.12,16445.201,15466.826
2024-01-08T10:30:00Z,951.863,930.714,973.011,16445.201,15466.826
2024-01-08T10:00:00Z,732.556,715.571,749.54,16445.201,15466.826
2024-01-08T09:30:00Z,317.033,308.834,325.232,16445.201,15466.826
2024-01-08T09:00:00Z,58.9349,56.8808,60.9891,16445.201,15466.826
2024-01-08T08:30:00Z,0.952775,0.881384,1.02417,16445.201,15466.826
2024-01-08T08:00:00Z,0,0,0,16445.201,15466.826
2024-01-08T07:30:00Z,0,0,0,16445.201,15466.826
2024-01-08T07:00:00Z,0,0,0,16445.201,15466.826
2024-01-08T06:30:00Z,0,0,0,16445.201,15466.826
2024-01-08T06:00:00Z,0,0,0,16445.201,15466.826
2024-01-08T05:30:00Z,0,0,0,16445.201,15466.826
2024-01-08T05:00:00Z,0,0,0,16445.201,15466.826
2024-01-08T04:30:00Z,0,0,0,16445.201,15466.826
2024-01-08T04:00:00Z,0,0,0,16445.201,15466.827
2024-01-08T03:30:00Z,0,0,0,16445.201,15466.827
2024-01-08T03:00:00Z,0,0,0,16445.201,15466.827
2024-01-08T02:30:00Z,0,0,0,16445.201,15466.827
2024-01-08T02:00:00Z,0,0,0,16445.201,15466.827
2024-01-08T01:30:00Z,0,0,0,16445.201,15466.827
2024-01-08T01:00:00Z,0,0,0,16445.201,15466.827
2024-01-08T00:30:00Z,0,0,0,16445.201,15466.827
2024-01-08T00:00:00Z,0,0,0,16445.201,15466.827
2024-01-07T23:30:00Z,0,0,0,16445.201,15467.184
2024-01-07T23:00:00Z,0,0,0,16445.201,15467.185
2024-01-07T22:30:00Z,0,0,0,16445.201,15467.185
2024-01-07T22:00:00Z,0,0,0,16445.201,15467.185
2024-01-07T21:30:00Z,0,0,0,16445.201,15467.185
2024-01-07T21:00:00Z,0,0,0,16445.201,15467.185
2024-01-07T20:30:00Z,0,0,0,16445.201,15467.185
2024-01-07T20:00:00Z,0,0,0,16445.201,15467.185
2024-01-07T19:30:00Z,0,0,0,16445.201,15467.185
2024-01-07T19:00:00Z,0,0,0,16445.201,15467.185
2024-01-07T18:30:00Z,0,0,0,16445.201,15467.185
2024-01-07T18:00:00Z,0,0,0,16445.201,15467.185
2024-01-07T17:30:00Z,0,0,0,16445.201,15467.185
2024-01-07T17:00:00Z,0,0,0,16445.201,15467.185
2024-01-07T16:30:00Z,0.0339911,0.0275957,0.0403865,16445.201,15467.185
2024-01-07T16:00:00Z,75.9475,73.7181,78.1768,16445.201,15467.185
2024-01-07T15:30:00Z,402.542,392.993,412.091,16445.201,15467.185
2024-01-07T15:00:00Z,1037.72,1015.43,1060.01,16445.201,15467.185
2024-01-07T14:30:00Z,1477.73,1449.77,1505.69,16445.201,15467.186
2024-01-07T14:00:00Z,1902.84,1870.91,1934.77,16445.201,15467.186
2024-01-07T13:30:00Z,2274.64,2241.43,2307.85,16445.201,15467.186
2024-01-07T13:00:00Z,2717.34,2680.77,2753.9,16445.201,15467.186
2024-01-07T12:30:00Z,3079.74,3038.89,3120.59,16445.201,15467.186
2024-01-07T12:00:00Z,3062.5,3021.17,3103.83,16445.201,15467.186
2024-01-07T11:30:00Z,2950.15,2910.09,2990.22,16445.201,15467.186
2024-01-07T11:00:00Z,2499.43,2462.7,2536.15,16445.201,15467.186
2024-01-07T10:30:00Z,2097.03,2064.75,2129.31,16445.201,15467.186
2024-01-07T10:00:00Z,1349.83,1324.77,1374.9,16445.201,15467.186
2024-01-07T09:30:00Z,694.033,678.927,709.139,16445.201,15467.186
2024-01-07T09:00:00Z,123.107,119.818,126.396,16445.201,15467.186
2024-01-07T08:30:00Z,1.48774,1.39257,1.5829,16445.201,15467.186
2024-01-07T08:00:00Z,0,0,0,16445.201,15467.186
2024-01-07T07:30:00Z,0,0,0,16445.201,15467.186
2024-01-07T07:00:00Z,0,0,0,16445.201,15467.186
2024-01-07T06:30:00Z,0,0,0,16445.201,15467.186
2024-01-07T06:00:00Z,0,0,0,16445.201,15467.187
2024-01-07T05:30:00Z,0,0,0,16445.201,15467.187
2024-01-07T05:00:00Z,0,0,0,16445.201,15467.187
2024-01-07T04:30:00Z,0,0,0,16445.201,15467.187
2024-01-07T04:00:00Z,0,0,0,16445.201,15467.187
2024-01-07T03:30:00Z,0,0,0,16445.201,15467.187
2024-01-07T03:00:00Z,0,0,0,16445.201,15467.187
2024-01-07T02:30:00Z,0,0,0,16445.201,15467.187
2024-01-07T02:00:00Z,0,0,0,16445.201,15467.187
2024-01-07T01:30:00Z,0,0,0,16445.201,15467.187
2024-01-07T01:00:00Z,0,0,0,16445.201,15467.187
2024-01-07T00:30:00Z,0,0,0,16445.201,15467.187
2024-01-07T00:00:00Z,0,0,0,16445.201,15467.187
2024-01-06T23:30:00Z,0,0,0,16445.201,15467.545
2024-01-06T23:00:00Z,0,0,0,16445.201,15467.545
2024-01-06T22:30:00Z,0,0,0,16445.201,15467.545
2024-01-06T22:00:00Z,0,0,0,16445.201,15467.545
2024-01-06T21:30:00Z,0,0,0,16445.201,15467.545
2024-01-06T21:00:00Z,0,0,0,16445.201,15467.545
2024-01-06T20:30:00Z,0,0,0,16445.201,15467.545
2024-01-06T20:00:00Z,0,0,0,16445.201,15467.545
2024-01-06T19:30:00Z,0,0,0,16445.201,15467.545
2024-01-06T19:00:00Z,0,0,0,16445.201,15467.545
2024-01-06T18:30:00Z,0,0,0,16445.201,15467.545
2024-01-06T18:00:00Z,0,0,0,16445.201,15467.545
2024-01-06T17:30:00Z,0,0,0,16445.201,15467.545
2024-01-06T17:00:00Z,0,0,0,16445.201,15467.545
2024-01-06T16:30:00Z,0.00950154,0.00781265,0.0111904,16445.201,15467.545
2024-01-06T16:00:00Z,101.005,98.5702,103.44,16445.201,15467.546
2024-01-06T15:30:00Z,596.31,584.732,607.887,16445.201,15467.546
2024-01-06T15:00:00Z,1370.96,1350.08,1391.84,16445.201,15467.546
2024-01-06T14:30:00Z,1923.35,1894.29,1952.42,16445.201,15467.546
2024-01-06T14:00:00Z,2339.39,2306.26,2372.52,16445.201,15467.546
2024-01-06T13:30:00Z,3051.66,3015.28,3088.03,16445.201,15467.546
2024-01-06T13:00:00Z,3458,3418.06,3497.93,16445.201,15467.546
2024-01-06T12:30:00Z,3663.04,3620.89,3705.18,16445.201,15467.546
2024-01-06T12:00:00Z,3748.54,3706.83,3790.26,16445.201,15467.546
2024-01-06T11:30:00Z,3462.47,3420.87,3504.06,16445.201,15467.546
2024-01-06T11:00:00Z,3253.91,3211.81,3296.02,16445.201,15467.546
2024-01-06T10:30:00Z,2621.17,2584.29,2658.04,16445.201,15467.546
2024-01-06T10:00:00Z,1668.69,1639.72,1697.66,16445.201,15467.546
2024-01-06T09:30:00Z,790.682,774.642,806.722,16445.201,15467.546
2024-01-06T09:00:00Z,152.623,148.82,156.426,16445.201,15467.546
2024-01-06T08:30:00Z,1.55638,1.46282,1.64994,16445.201,15467.546
2024-01-06T08:00:00Z,0,0,0,16445.201,15467.546
2024-01-06T07:30:00Z,0,0,0,16445.201,15467.547
2024-01-06T07:00:00Z,0,0,0,16445.201,15467.547
2024-01-06T06:30:00Z,0,0,0,16445.201,15467.547
2024-01-06T06:00:00Z,0,0,0,16445.201,15467.547
2024-01-06T05:30:00Z,0,0,0,16445.201,15467.547
2024-01-06T05:00:00Z,0,0,0,16445.201,15467.547
2024-01-06T04:30:00Z,0,0,0,16445.201,15467.547
2024-01-06T04:00:00Z,0,0,0,16445.201,15467.547
2024-01-06T03:30:00Z,0,0,0,16445.201,15467.547
2024-01-06T03:00:00Z,0,0,0,16445.201,15467.547
2024-01-06T02:30:00Z,0,0,0,16445.201,15467.547
2024-01-06T02:00:00Z,0,0,0,16445.201,15467.547
2024-01-06T01:30:00Z,0,0,0,16445.201,15467.547
2024-01-06T01:00:00Z,0,0,0,16445.201,15467.547
2024-01-06T00:30:00Z,0,0,0,16445.201,15467.547
2024-01-06T00:00:00Z,0,0,0,16445.201,15467.547
2024-01-05T23:30:00Z,0,0,0,16445.201,15467.905
2024-01-05T23:00:00Z,0,0,0,16445.201,15467.905
2024-01-05T22:30:00Z,0,0,0,16445.201,15467.905
2024-01-05T22:00:00Z,0,0,0,16445.201,15467.905
2024-01-05T21:30:00Z,0,0,0,16445.201,15467.905
2024-01-05T21:00:00Z,0,0,0,16445.201,15467.905
2024-01-05T20:30:00Z,0,0,0,16445.201,15467.905
2024-01-05T20:00:00Z,0,0,0,16445.201,15467.905
2024-01-05T19:30:00Z,0,0,0,16445.201,15467.905
2024-01-05T19:00:00Z,0,0,0,16445.201,15467.905
2024-01-05T18:30:00Z,0,0,0,16445.201,15467.905
2024-01-05T18:00:00Z,0,0,0,16445.201,15467.905
2024-01-05T17:30:00Z,0,0,0,16445.201,15467.906
2024-01-05T17:00:00Z,0,0,0,16445.201,15467.906
2024-01-05T16:30:00Z,0.00196212,0.00154885,0.00237539,16445.201,15467.906
2024-01-05T16:00:00Z,51.1669,49.5742,52.7596,16445.201,15467.906
2024-01-05T15:30:00Z,262.407,256.079,268.735,16445.201,15467.906
2024-01-05T15:00:00Z,601.191,590.046,612.335,16445.201,15467.906
2024-01-05T14:30:00Z,1064.13,1044.5,1083.76,16445.201,15467.906
2024-01-05T14:00:00Z,1504.48,1479.12,1529.83,16445.201,15467.906
2024-01-05T13:30:00Z,1793.71,1767.32,1820.09,16445.201,15467.906
2024-01-05T13:00:00Z,2018.72,1990.98,2046.46,16445.201,15467.906
2024-01-05T12:30:00Z,2183.52,2150.24,2216.79,16445.201,15467.906
2024-01-05T12:00:00Z,2065.32,2033.72,2096.93,16445.201,15467.906
2024-01-05T11:30:00Z,1783.35,1757.66,1809.03,16445.201,15467.906
2024-01-05T11:00:00Z,1342.94,1322.34,1363.55,16445.201,15467.906
2024-01-05T10:30:00Z,996.137,977.102,1015.17,16445.201,15467.906
2024-01-05T10:00:00Z,654.517,640.985,668.049,16445.201,15467.906
2024-01-05T09:30:00Z,338.837,331.08,346.593,16445.201,15467.906
2024-01-05T09:00:00Z,76.1035,74.0303,78.1768,16445.201,15467.907
2024-01-05T08:30:00Z,0.421505,0.384096,0.458914,16445.201,15467.907
2024-01-05T08:00:00Z,0,0,0,16445.201,15467.907
2024-01-05T07:30:00Z,0,0,0,16445.201,15467.907
2024-01-05T07:00:00Z,0,0,0,16445.201,15467.907
2024-01-05T06:30:00Z,0,0,0,16445.201,15467.907
2024-01-05T06:00:00Z,0,0,0,16445.201,15467.907
2024-01-05T05:30:00Z,0,0,0,16445.201,15467.907
2024-01-05T05:00:00Z,0,0,0,16445.201,15467.907
2024-01-05T04:30:00Z,0,0,0,16445.201,15467.907
2024-01-05T04:00:00Z,0,0,0,16445.201,15467.907
2024-01-05T03:30:00Z,0,0,0,16445.201,15467.907
2024-01-05T03:00:00Z,0,0,0,16445.201,15467.907
2024-01-05T02:30:00Z,0,0,0,16445.201,15467.907
2024-01-05T02:00:00Z,0,0,0,16445.201,15467.907
2024-01-05T01:30:00Z,0,0,0,16445.201,15467.907
2024-01-05T01:00:00Z,0,0,0,16445.201,15467.907
2024-01-05T00:30:00Z,0,0,0,16445.201,15467.908
2024-01-05T00:00:00Z,0,0,0,16445.201,15467.908
2024-01-04T23:30:00Z,0,0,0,16445.201,15468.265
2024-01-04T23:00:00Z,0,0,0,16445.201,15468.265
2024-01-04T22:30:00Z,0,0,0,16445.201,15468.265
2024-01-04T22:00:00Z,0,0,0,16445.201,15468.265
2024-01-04T21:30:00Z,0,0,0,16445.201,15468.265
2024-01-04T21:00:00Z,0,0,0,16445.201,15468.265
2024-01-04T20:30:00Z,0,0,0,16445.201,15468.265
2024-01-04T20:00:00Z,0,0,0,16445.201,15468.265
2024-01-04T19:30:00Z,0,0,0,16445.201,15468.266
2024-01-04T19:00:00Z,0,0,0,16445.201,15468.266
2024-01-04T18:30:00Z,0,0,0,16445.201,15468.266
2024-01-04T18:00:00Z,0,0,0,16445.201,15468.266
2024-01-04T17:30:00Z,0,0,0,16445.201,15468.266
2024-01-04T17:00:00Z,0,0,0,16445.201,15468.266
2024-01-04T16:30:00Z,0,0,0,16445.201,15468.266
2024-01-04T16:00:00Z,13.0264,12.5108,13.542,16445.201,15468.266
2024-01-04T15:30:00Z,118.805,115.235,122.375,16445.201,15468.266
2024-01-04T15:00:00Z,296.39,288.789,303.991,16445.201,15468.266
2024-01-04T14:30:00Z,531.778,520.253,543.304,16445.201,15468.266
2024-01-04T14:00:00Z,836.857,818.656,855.059,16445.201,15468.266
2024-01-04T13:30:00Z,1197.77,1175.25,1220.28,16445.201,15468.266
2024-01-04T13:00:00Z,1465.18,1441.04,1489.31,16445.201,15468.266
2024-01-04T12:30:00Z,1809.58,1780.93,1838.23,16445.201,15468.266
2024-01-04T12:00:00Z,2010,1980.55,2039.44,16445.201,15468.266
2024-01-04T11:30:00Z,2105.32,2075.01,2135.63,16445.201,15468.266
2024-01-04T11:00:00Z,2109.99,2079.59,2140.4,16445.201,15468.267
2024-01-04T10:30:00Z,1850.74,1820.76,1880.72,16445.201,15468.267
2024-01-04T10:00:00Z,1465.86,1440.56,1491.16,16445.201,15468.267
2024-01-04T09:30:00Z,897.375,880.267,914.482,16445.201,15468.267
2024-01-04T09:00:00Z,226.601,221.323,231.878,16445.201,15468.267
2024-01-04T08:30:00Z,3.67063,3.48776,3.85351,16445.201,15468.267
2024-01-04T08:00:00Z,0,0,0,16445.201,15468.267
2024-01-04T07:30:00Z,0,0,0,16445.201,15468.267
2024-01-04T07:00:00Z,0,0,0,16445.201,15468.267
2024-01-04T06:30:00Z,0,0,0,16445.201,15468.267
2024-01-04T06:00:00Z,0,0,0,16445.201,15468.267
2024-01-04T05:30:00Z,0,0,0,16445.201,15468.267
2024-01-04T05:00:00Z,0,0,0,16445.201,15468.267
2024-01-04T04:30:00Z,0,0,0,16445.201,15468.267
2024-01-04T04:00:00Z,0,0,0,16445.201,15468.267
2024-01-04T03:30:00Z,0,0,0,16445.201,15468.267
2024-01-04T03:00:00Z,0,0,0,16445.201,15468.267
2024-01-04T02:30:00Z,0,0,0,16445.201,15468.268
2024-01-04T02:00:00Z,0,0,0,16445.201,15468.268
2024-01-04T01:30:00Z,0,0,0,16445.201,15468.268
2024-01-04T01:00:00Z,0,0,0,16445.201,15468.268
2024-01-04T00:30:00Z,0,0,0,16445.201,15468.268
2024-01-04T00:00:00Z,0,0,0,16445.201,15468.268
2024-01-03T23:30:00Z,0,0,0,16445.201,15468.625
2024-01-03T23:00:00Z,0,0,0,16445.201,15468.625
2024-01-03T22:30:00Z,0,0,0,16445.201,15468.625
2024-01-03T22:00:00Z,0,0,0,16445.201,15468.625
2024-01-03T21:30:00Z,0,0,0,16445.201,15468.625
2024-01-03T21:00:00Z,0,0,0,16445.201,15468.626
2024-01-03T20:30:00Z,0,0,0,16445.201,15468.626
2024-01-03T20:00:00Z,0,0,0,16445.201,15468.626
2024-01-03T19:30:00Z,0,0,0,16445.201,15468.626
2024-01-03T19:00:00Z,0,0,0,16445.201,15468.626
2024-01-03T18:30:00Z,0,0,0,16445.201,15468.626
2024-01-03T18:00:00Z,0,0,0,16445.201,15468.626
2024-01-03T17:30:00Z,0,0,0,16445.201,15468.626
2024-01-03T17:00:00Z,0,0,0,16445.201,15468.626
2024-01-03T16:30:00Z,0,0,0,16445.201,15468.626
2024-01-03T16:00:00Z,39.794,38.6534,40.9346,16445.201,15468.626
2024-01-03T15:30:00Z,253.073,248.996,257.15,16445.201,15468.626
2024-01-03T15:00:00Z,651.38,640.109,662.651,16445.201,15468.626
2024-01-03T14:30:00Z,1057.99,1041.89,1074.1,16445.201,15468.626
2024-01-03T14:00:00Z,1554.06,1532.67,1575.45,16445.201,15468.626
2024-01-03T13:30:00Z,1848.14,1822.82,1873.45,16445.201,15468.626
2024-01-03T13:00:00Z,1859.09,1832.71,1885.47,16445.201,15468.626
2024-01-03T12:30:00Z,2104.82,2076.39,2133.24,16445.201,15468.627
2024-01-03T12:00:00Z,1920.3,1894.5,1946.09,16445.201,15468.627
2024-01-03T11:30:00Z,1759.12,1732.42,1785.81,16445.201,15468.627
2024-01-03T11:00:00Z,1687.58,1662.07,1713.09,16445.201,15468.627
2024-01-03T10:30:00Z,1317.83,1294.5,1341.15,16445.201,15468.627
2024-01-03T10:00:00Z,885.418,867.992,902.844,16445.201,15468.627
2024-01-03T09:30:00Z,531.661,520.019,543.303,16445.201,15468.627
2024-01-03T09:00:00Z,184.599,180.136,189.062,16445.201,15468.627
2024-01-03T08:30:00Z,3.1085,2.96292,3.25408,16445.201,15468.627
2024-01-03T08:00:00Z,0,0,0,16445.201,15468.627
2024-01-03T07:30:00Z,0,0,0,16445.201,15468.627
2024-01-03T07:00:00Z,0,0,0,16445.201,15468.627
2024-01-03T06:30:00Z,0,0,0,16445.201,15468.627
2024-01-03T06:00:00Z,0,0,0,16445.201,15468.627
2024-01-03T05:30:00Z,0,0,0,16445.201,15468.627
2024-01-03T05:00:00Z,0,0,0,16445.201,15468.627
2024-01-03T04:30:00Z,0,0,0,16445.201,15468.627
2024-01-03T04:00:00Z,0,0,0,16445.201,15468.628
2024-01-03T03:30:00Z,0,0,0,16445.201,15468.628
2024-01-03T03:00:00Z,0,0,0,16445.201,15468.628
2024-01-03T02:30:00Z,0,0,0,16445.201,15468.628
2024-01-03T02:00:00Z,0,0,0,16445.201,15468.628
2024-01-03T01:30:00Z,0,0,0,16445.201,15468.628
2024-01-03T01:00:00Z,0,0,0,16445.201,15468.628
2024-01-03T00:30:00Z,0,0,0,16445.201,15468.628
2024-01-03T00:00:00Z,0,0,0,16445.201,15468.628
2024-01-02T23:30:00Z,0,0,0,16445.201,15468.985
2024-01-02T23:00:00Z,0,0,0,16445.201,15468.985
2024-01-02T22:30:00Z,0,0,0,16445.201,15468.986
2024-01-02T22:00:00Z,0,0,0,16445.201,15468.986
2024-01-02T21:30:00Z,0,0,0,16445.201,15468.986
2024-01-02T21:00:00Z,0,0,0,16445.201,15468.986
2024-01-02T20:30:00Z,0,0,0,16445.201,15468.986
2024-01-02T20:00:00Z,0,0,0,16445.201,15468.986
2024-01-02T19:30:00Z,0,0,0,16445.201,15468.986
2024-01-02T19:00:00Z,0,0,0,16445.201,15468.986
2024-01-02T18:30:00Z,0,0,0,16445.201,15468.986
2024-01-02T18:00:00Z,0,0,0,16445.201,15468.986
2024-01-02T17:30:00Z,0,0,0,16445.201,15468.986
2024-01-02T17:00:00Z,0,0,0,16445.201,15468.986
2024-01-02T16:30:00Z,0,0,0,16445.201,15468.986
2024-01-02T16:00:00Z,37.7969,36.5495,39.0444,16445.201,15468.986
2024-01-02T15:30:00Z,203.08,198.267,207.893,16445.201,15468.986
2024-01-02T15:00:00Z,354.099,347.805,360.393,16445.201,15468.986
2024-01-02T14:30:00Z,539.969,529.253,550.685,16445.201,15468.986
2024-01-02T14:00:00Z,706.113,690.839,721.387,16445.201,15468.987
2024-01-02T13:30:00Z,514.823,506.05,523.596,16445.201,15468.987
2024-01-02T13:00:00Z,456.355,449.643,463.068,16445.201,15468.987
2024-01-02T12:30:00Z,434.139,426.799,441.479,16445.201,15468.987
2024-01-02T12:00:00Z,401.207,394.606,407.808,16445.201,15468.987
2024-01-02T11:30:00Z,296.887,292.06,301.714,16445.201,15468.987
2024-01-02T11:00:00Z,213.301,209.486,217.117,16445.201,15468.987
2024-01-02T10:30:00Z,125.073,122.333,127.814,16445.201,15468.987
2024-01-02T10:00:00Z,73.4095,71.3945,75.4245,16445.201,15468.987
2024-01-02T09:30:00Z,14.7022,13.9792,15.4252,16445.201,15468.987
2024-01-02T09:00:00Z,0.501888,0.414055,0.58972,16445.201,15468.987
2024-01-02T08:30:00Z,0.000155647,0,0.000393751,16445.201,15468.987
2024-01-02T08:00:00Z,0,0,0,16445.201,15468.987
2024-01-02T07:30:00Z,0,0,0,16445.201,15468.987
2024-01-02T07:00:00Z,0,0,0,16445.201,15468.987
2024-01-02T06:30:00Z,0,0,0,16445.201,15468.987
2024-01-02T06:00:00Z,0,0,0,16445.201,15468.987
2024-01-02T05:30:00Z,0,0,0,16445.201,15468.988
2024-01-02T05:00:00Z,0,0,0,16445.201,15468.988
2024-01-02T04:30:00Z,0,0,0,16445.201,15468.988
2024-01-02T04:00:00Z,0,0,0,16445.201,15468.988
2024-01-02T03:30:00Z,0,0,0,16445.201,15468.988
2024-01-02T03:00:00Z,0,0,0,16445.201,15468.988
2024-01-02T02:30:00Z,0,0,0,16445.201,15468.988
2024-01-02T02:00:00Z,0,0,0,16445.201,15468.988
2024-01-02T01:30:00Z,0,0,0,16445.201,15468.988
2024-01-02T01:00:00Z,0,0,0,16445.201,15468.988
2024-01-02T00:30:00Z,0,0,0,16445.201,15468.988
2024-01-02T00:00:00Z,0,0,0,16445.201,15468.988
2024-01-01T23:30:00Z,0,0,0,16445.201,15469.346
2024-01-01T23:00:00Z,0,0,0,16445.201,15469.346
2024-01-01T22:30:00Z,0,0,0,16445.201,15469.346
2024-01-01T22:00:00Z,0,0,0,16445.201,15469.346
2024-01-01T21:30:00Z,0,0,0,16445.201,15469.346
2024-01-01T21:00:00Z,0,0,0,16445.201,15469.346
2024-01-01T20:30:00Z,0,0,0,16445.201,15469.346
2024-01-01T20:00:00Z,0,0,0,16445.201,15469.346
2024-01-01T19:30:00Z,0,0,0,16445.201,15469.346
2024-01-01T19:00:00Z,0,0,0,16445.201,15469.346
2024-01-01T18:30:00Z,0,0,0,16445.201,15469.346
2024-01-01T18:00:00Z,0,0,0,16445.201,15469.346
2024-01-01T17:30:00Z,0,0,0,16445.201,15469.346
2024-01-01T17:00:00Z,0,0,0,16445.201,15469.346
2024-01-01T16:30:00Z,0,0,0,16445.201,15469.346
2024-01-01T16:00:00Z,0.285107,0.247166,0.323048,16445.201,15469.347
2024-01-01T15:30:00Z,40.147,39.3132,40.9808,16445.201,15469.347
2024-01-01T15:00:00Z,219.726,216.087,223.366,16445.201,15469.347
2024-01-01T14:30:00Z,532.357,522.591,542.123,16445.201,15469.347
2024-01-01T14:00:00Z,894.878,878.633,911.123,16445.201,15469.347
2024-01-01T13:30:00Z,1498.96,1476.86,1521.06,16445.201,15469.347
2024-01-01T13:00:00Z,1937.18,1909.96,1964.4,16445.201,15469.347
2024-01-01T12:30:00Z,2127.32,2097.29,2157.34,16445.201,15469.347
2024-01-01T12:00:00Z,2494.97,2459.1,2530.84,16445.201,15469.347
2024-01-01T11:30:00Z,2831.89,2793.89,2869.89,16445.201,15469.347
2024-01-01T11:00:00Z,2583.13,2547.33,2618.92,16445.201,15469.347
2024-01-01T10:30:00Z,2231.09,2200.31,2261.87,16445.201,15469.347
2024-01-01T10:00:00Z,1506.92,1483.11,1530.74,16445.201,15469.347
2024-01-01T09:30:00Z,721.369,707.699,735.04,16445.201,15469.347
2024-01-01T09:00:00Z,148.199,144.699,151.699,16445.201,15469.347
2024-01-01T08:30:00Z,0.520219,0.472908,0.567529,16445.201,15469.347
2024-01-01T08:00:00Z,0,0,0,16445.201,15469.347
2024-01-01T07:30:00Z,0,0,0,16445.201,15469.348
2024-01-01T07:00:00Z,0,0,0,16445.201,15469.348
2024-01-01T06:30:00Z,0,0,0,16445.201,15469.348
2024-01-01T06:00:00Z,0,0,0,16445.201,15469.348
2024-01-01T05:30:00Z,0,0,0,16445.201,15469.348
2024-01-01T05:00:00Z,0,0,0,16445.201,15469.348
2024-01-01T04:30:00Z,0,0,0,16445.201,15469.348
2024-01-01T04:00:00Z,0,0,0,16445.201,15469.348
2024-01-01T03:30:00Z,0,0,0,16445.201,15469.348
2024-01-01T03:00:00Z,0,0,0,16445.201,15469.348
2024-01-01T02:30:00Z,0,0,0,16445.201,15469.348
2024-01-01T02:00:00Z,0,0,0,16445.201,15469.348
2024-01-01T01:30:00Z,0,0,0,16445.201,15469.348
2024-01-01T01:00:00Z,0,0,0,16445.201,15469.348
2024-01-01T00:30:00Z,0,0,0,16445.201,15469.348
2024-01-01T00:00:00Z,0,0,0,16445.201,15469.348
2023-12-31T23:30:00Z,0,0,0,16445.201,15469.706
