generation_mw,lcl_mw,ucl_mw,installedcapacity_mwp,capacity_mwp,time,date
4731.6,4685.37,4777.84,15932.527,15000.455,130000,20230831
5279.89,5230.75,5329.03,15932.527,15000.455,123000,20230831
5637.55,5586.32,5688.78,15932.527,15000.455,120000,20230831
5387.25,5338.52,5435.97,15932.527,15000.455,113000,20230831
5449.08,5399.12,5499.03,15932.527,15000.455,110000,20230831
5089.82,5040.49,5139.15,15932.527,15000.455,103000,20230831
4625.54,4577.34,4673.73,15932.527,15000.455,100000,20230831
4070.47,4022.62,4118.32,15932.527,15000.455,093000,20230831
3494.85,3451.61,3538.1,15932.527,15000.455,090000,20230831
2816.45,2780.2,2852.71,15932.527,15000.455,083000,20230831
2289.27,2257.26,2321.28,15932.527,15000.455,080000,20230831
1796.46,1767.73,1825.18,15932.527,15000.455,073000,20230831
1186.94,1166.83,1207.05,15932.527,15000.456,070000,20230831
576.289,566.307,586.271,15932.527,15000.456,063000,20230831
155.637,152.449,158.825,15932.527,15000.456,060000,20230831
0.29674,0.267673,0.325807,15932.527,15000.456,053000,20230831
0.0,0.0,0.0,15932.527,15000.456,050000,20230831
0.0,0.0,0.0,15932.527,15000.456,043000,20230831
0.0,0.0,0.0,15932.527,15000.456,040000,20230831
0.0,0.0,0.0,15932.527,15000.456,033000,20230831
0.0,0.0,0.0,15932.527,15000.456,030000,20230831
0.0,0.0,0.0,15932.527,15000.456,023000,20230831
0.0,0.0,0.0,15932.527,15000.456,020000,20230831
0.0,0.0,0.0,15932.527,15000.456,013000,20230831
0.0,0.0,0.0,15932.527,15000.456,010000,20230831
0.0,0.0,0.0,15932.527,15000.456,003000,20230831
0.0,0.0,0.0,15932.527,15000.456,000000,20230831
0.0,0.0,0.0,15929.089,14997.364,233000,20230830
0.0,0.0,0.0,15929.089,14997.364,230000,20230830
0.0,0.0,0.0,15929.089,14997.365,223000,20230830
0.0,0.0,0.0,15929.089,14997.365,220000,20230830
0.0,0.0,0.0,15929.089,14997.365,213000,20230830
0.0,0.0,0.0,15929.089,14997.365,210000,20230830
0.0,0.0,0.0,15929.089,14997.365,203000,20230830
0.0,0.0,0.0,15929.089,14997.365,200000,20230830
0.0,0.0,0.0,15929.089,14997.365,193000,20230830
29.1885,28.5353,29.8417,15929.089,14997.365,190000,20230830
344.343,339.181,349.506,15929.089,14997.365,183000,20230830
1006.14,991.397,1020.89,15929.089,14997.365,180000,20230830
1697.92,1674.86,1720.97,15929.089,14997.365,173000,20230830
2479.04,2448.55,2509.53,15929.089,14997.365,170000,20230830
3529.14,3490.12,3568.16,15929.089,14997.365,163000,20230830
4163.56,4121.95,4205.17,15929.089,14997.365,160000,20230830
4695.69,4651.98,4739.4,15929.089,14997.365,153000,20230830
5227.33,5181.15,5273.5,15929.089,14997.365,150000,20230830
5487.9,5443.11,5532.69,15929.089,14997.365,143000,20230830
5976.09,5930.29,6021.89,15929.089,14997.365,140000,20230830
6432.47,6385.07,6479.88,15929.089,14997.365,133000,20230830
6390.57,6345.98,6435.15,15929.089,14997.366,130000,20230830
6627.43,6584.76,6670.09,15929.089,14997.366,123000,20230830
6396.93,6348.96,6444.89,15929.089,14997.366,120000,20230830
7348.7,7301.41,7395.98,15929.089,14997.366,113000,20230830
7273.13,7231.24,7315.02,15929.089,14997.366,110000,20230830
7010.16,6968.64,7051.67,15929.089,14997.366,103000,20230830
6534.57,6490.4,6578.73,15929.089,14997.366,100000,20230830
6038.23,5994.17,6082.28,15929.089,14997.366,093000,20230830
5121.08,5075.72,5166.44,15929.089,14997.366,090000,20230830
4217.07,4174.02,4260.11,15929.089,14997.366,083000,20230830
3262.76,3223.94,3301.58,15929.089,14997.366,080000,20230830
2204.9,2173.28,2236.53,15929.089,14997.366,073000,20230830
1354.72,1332.99,1376.46,15929.089,14997.366,070000,20230830
647.434,636.212,658.656,15929.089,14997.366,063000,20230830
161.152,158.031,164.273,15929.089,14997.366,060000,20230830
1.08893,1.02439,1.15347,15929.089,14997.366,053000,20230830
0.0,0.0,0.0,15929.089,14997.366,050000,20230830
0.0,0.0,0.0,15929.089,14997.366,043000,20230830
0.0,0.0,0.0,15929.089,14997.366,040000,20230830
0.0,0.0,0.0,15929.089,14997.367,033000,20230830
0.0,0.0,0.0,15929.089,14997.367,030000,20230830
0.0,0.0,0.0,15929.089,14997.367,023000,20230830
0.0,0.0,0.0,15929.089,14997.367,020000,20230830
0.0,0.0,0.0,15929.089,14997.367,013000,20230830
0.0,0.0,0.0,15929.089,14997.367,010000,20230830
0.0,0.0,0.0,15929.089,14997.367,003000,20230830
0.0,0.0,0.0,15929.089,14997.367,000000,20230830
0.0,0.0,0.0,15925.503,14994.128,233000,20230829
0.0,0.0,0.0,15925.503,14994.128,230000,20230829
0.0,0.0,0.0,15925.503,14994.128,223000,20230829
0.0,0.0,0.0,15925.503,14994.128,220000,20230829
0.0,0.0,0.0,15925.503,14994.128,213000,20230829
0.0,0.0,0.0,15925.503,14994.128,210000,20230829
0.0,0.0,0.0,15925.503,14994.128,203000,20230829
0.0,0.0,0.0,15925.503,14994.128,200000,20230829
2.56e-08,0.0,6.77e-08,15925.503,14994.128,193000,20230829
30.8835,30.0138,31.7532,15925.503,14994.128,190000,20230829
258.873,253.354,264.393,15925.503,14994.128,183000,20230829
675.505,662.777,688.234,15925.503,14994.128,180000,20230829
1271.87,1252.68,1291.05,15925.503,14994.128,173000,20230829
1805.85,1779.68,1832.02,15925.503,14994.128,170000,20230829
2191.95,2163.87,2220.03,15925.503,14994.128,163000,20230829
2425.08,2395.38,2454.78,15925.503,14994.128,160000,20230829
2924.16,2890.06,2958.27,15925.503,14994.129,153000,20230829
3470.54,3433.81,3507.27,15925.503,14994.129,150000,20230829
3612.46,3574.87,3650.06,15925.503,14994.129,143000,20230829
3750.62,3711.6,3789.64,15925.503,14994.129,140000,20230829
4202.05,4165.28,4238.81,15925.503,14994.129,133000,20230829
4448.71,4413.89,4483.54,15925.503,14994.129,130000,20230829
4096.91,4056.27,4137.54,15925.503,14994.129,123000,20230829
4163.49,4123.0,4203.98,15925.503,14994.129,120000,20230829
4710.7,4667.14,4754.26,15925.503,14994.129,113000,20230829
4961.31,4917.07,5005.56,15925.503,14994.129,110000,20230829
4824.46,4781.39,4867.53,15925.503,14994.129,103000,20230829
4110.24,4070.3,4150.18,15925.503,14994.129,100000,20230829
3382.4,3348.89,3415.9,15925.503,14994.129,093000,20230829
2526.0,2499.1,2552.89,15925.503,14994.129,090000,20230829
1882.99,1862.57,1903.41,15925.503,14994.129,083000,20230829
1299.52,1283.87,1315.16,15925.503,14994.129,080000,20230829
851.331,841.566,861.097,15925.503,14994.129,073000,20230829
485.821,479.672,491.97,15925.503,14994.129,070000,20230829
219.591,216.294,222.888,15925.503,14994.129,063000,20230829
38.9908,37.8299,40.1517,15925.503,14994.13,060000,20230829
0.158964,0.13587,0.182058,15925.503,14994.13,053000,20230829
0.0,0.0,0.0,15925.503,14994.13,050000,20230829
0.0,0.0,0.0,15925.503,14994.13,043000,20230829
0.0,0.0,0.0,15925.503,14994.13,040000,20230829
0.0,0.0,0.0,15925.503,14994.13,033000,20230829
0.0,0.0,0.0,15925.503,14994.13,030000,20230829
0.0,0.0,0.0,15925.503,14994.13,023000,20230829
0.0,0.0,0.0,15925.503,14994.13,020000,20230829
0.0,0.0,0.0,15925.503,14994.13,013000,20230829
0.0,0.0,0.0,15925.503,14994.13,010000,20230829
0.0,0.0,0.0,15925.503,14994.13,003000,20230829
0.0,0.0,0.0,15925.503,14994.13,000000,20230829
0.0,0.0,0.0,15921.68,14990.653,233000,20230828
0.0,0.0,0.0,15921.68,14990.653,230000,20230828
0.0,0.0,0.0,15921.68,14990.653,223000,20230828
0.0,0.0,0.0,15921.68,14990.653,220000,20230828
0.0,0.0,0.0,15921.68,14990.653,213000,20230828
0.0,0.0,0.0,15921.68,14990.653,210000,20230828
0.0,0.0,0.0,15921.68,14990.654,203000,20230828
0.0,0.0,0.0,15921.68,14990.654,200000,20230828
0.0,0.0,0.0,15921.68,14990.654,193000,20230828
25.4556,24.6095,26.3017,15921.68,14990.654,190000,20230828
208.778,204.781,212.774,15921.68,14990.654,183000,20230828
550.839,542.286,559.391,15921.68,14990.654,180000,20230828
1051.19,1035.67,1066.7,15921.68,14990.654,173000,20230828
1492.49,1474.17,1510.81,15921.68,14990.654,170000,20230828
1936.03,1913.55,1958.5,15921.68,14990.654,163000,20230828
2631.2,2604.12,2658.28,15921.68,14990.654,160000,20230828
3262.09,3232.99,3291.19,15921.68,14990.654,153000,20230828
4204.94,4167.83,4242.05,15921.68,14990.654,150000,20230828
5110.57,5068.95,5152.19,15921.68,14990.654,143000,20230828
5433.78,5393.56,5474.01,15921.68,14990.654,140000,20230828
5152.37,5112.13,5192.62,15921.68,14990.654,133000,20230828
5270.91,5233.31,5308.51,15921.68,14990.654,130000,20230828
5577.28,5540.93,5613.64,15921.68,14990.654,123000,20230828
5339.25,5306.22,5372.28,15921.68,14990.654,120000,20230828
5731.66,5696.21,5767.12,15921.68,14990.654,113000,20230828
5525.27,5489.15,5561.39,15921.68,14990.655,110000,20230828
5197.52,5164.52,5230.52,15921.68,14990.655,103000,20230828
5254.07,5214.47,5293.67,15921.68,14990.655,100000,20230828
4885.69,4847.6,4923.78,15921.68,14990.655,093000,20230828
4477.07,4435.37,4518.77,15921.68,14990.655,090000,20230828
3688.14,3646.54,3729.74,15921.68,14990.655,083000,20230828
2957.29,2918.89,2995.69,15921.68,14990.655,080000,20230828
2177.79,2146.13,2209.45,15921.68,14990.655,073000,20230828
1489.0,1465.79,1512.21,15921.68,14990.655,070000,20230828
777.722,765.116,790.328,15921.68,14990.655,063000,20230828
211.358,207.624,215.092,15921.68,14990.655,060000,20230828
3.63874,3.48887,3.78862,15921.68,14990.655,053000,20230828
0.0,0.0,0.0,15921.68,14990.655,050000,20230828
0.0,0.0,0.0,15921.68,14990.655,043000,20230828
0.0,0.0,0.0,15921.68,14990.655,040000,20230828
0.0,0.0,0.0,15921.68,14990.655,033000,20230828
0.0,0.0,0.0,15921.68,14990.655,030000,20230828
0.0,0.0,0.0,15921.68,14990.655,023000,20230828
0.0,0.0,0.0,15921.68,14990.655,020000,20230828
0.0,0.0,0.0,15921.68,14990.655,013000,20230828
0.0,0.0,0.0,15921.68,14990.656,010000,20230828
0.0,0.0,0.0,15921.68,14990.656,003000,20230828
0.0,0.0,0.0,15921.68,14990.656,000000,20230828
0.0,0.0,0.0,15919.898,14989.22,233000,20230827
0.0,0.0,0.0,15919.898,14989.22,230000,20230827
0.0,0.0,0.0,15919.898,14989.22,223000,20230827
0.0,0.0,0.0,15919.898,14989.22,220000,20230827
0.0,0.0,0.0,15919.898,14989.22,213000,20230827
0.0,0.0,0.0,15919.898,14989.22,210000,20230827
0.0,0.0,0.0,15919.898,14989.22,203000,20230827
0.0,0.0,0.0,15919.898,14989.22,200000,20230827
4.38e-05,1.16e-05,7.6e-05,15919.898,14989.22,193000,20230827
56.8521,55.6924,58.0118,15919.898,14989.221,190000,20230827
340.409,335.376,345.442,15919.898,14989.221,183000,20230827
742.99,733.153,752.826,15919.898,14989.221,180000,20230827
1235.52,1220.73,1250.3,15919.898,14989.221,173000,20230827
1997.49,1976.66,2018.33,15919.898,14989.221,170000,20230827
2389.77,2367.1,2412.45,15919.898,14989.221,163000,20230827
2845.51,2818.12,2872.91,15919.898,14989.221,160000,20230827
3737.8,3702.77,3772.83,15919.898,14989.221,153000,20230827
4550.05,4513.13,4586.97,15919.898,14989.221,150000,20230827
4753.71,4714.04,4793.38,15919.898,14989.221,143000,20230827
5077.33,5033.96,5120.7,15919.898,14989.221,140000,20230827
5068.72,5034.14,5103.31,15919.898,14989.221,133000,20230827
4934.51,4894.79,4974.22,15919.898,14989.221,130000,20230827
4920.74,4881.32,4960.17,15919.898,14989.221,123000,20230827
5100.04,5059.34,5140.73,15919.898,14989.221,120000,20230827
5402.41,5356.95,5447.87,15919.898,14989.221,113000,20230827
5502.08,5458.6,5545.57,15919.898,14989.221,110000,20230827
5097.94,5059.18,5136.69,15919.898,14989.221,103000,20230827
4903.46,4862.4,4944.51,15919.898,14989.221,100000,20230827
4556.95,4518.42,4595.47,15919.898,14989.222,093000,20230827
4284.76,4240.79,4328.74,15919.898,14989.222,090000,20230827
3579.02,3536.82,3621.21,15919.898,14989.222,083000,20230827
2879.95,2841.72,2918.18,15919.898,14989.222,080000,20230827
2087.4,2058.44,2116.35,15919.898,14989.222,073000,20230827
1461.37,1438.4,1484.33,15919.898,14989.222,070000,20230827
808.859,796.082,821.637,15919.898,14989.222,063000,20230827
232.537,228.357,236.716,15919.898,14989.222,060000,20230827
5.03379,4.8323,5.23529,15919.898,14989.222,053000,20230827
0.0,0.0,0.0,15919.898,14989.222,050000,20230827
0.0,0.0,0.0,15919.898,14989.222,043000,20230827
0.0,0.0,0.0,15919.898,14989.222,040000,20230827
0.0,0.0,0.0,15919.898,14989.222,033000,20230827
0.0,0.0,0.0,15919.898,14989.222,030000,20230827
0.0,0.0,0.0,15919.898,14989.222,023000,20230827
0.0,0.0,0.0,15919.898,14989.222,020000,20230827
0.0,0.0,0.0,15919.898,14989.222,013000,20230827
0.0,0.0,0.0,15919.898,14989.222,010000,20230827
0.0,0.0,0.0,15919.898,14989.222,003000,20230827
0.0,0.0,0.0,15919.898,14989.222,000000,20230827
0.0,0.0,0.0,15919.813,14989.484,233000,20230826
0.0,0.0,0.0,15919.813,14989.484,230000,20230826
0.0,0.0,0.0,15919.813,14989.484,223000,20230826
0.0,0.0,0.0,15919.813,14989.484,220000,20230826
0.0,0.0,0.0,15919.813,14989.484,213000,20230826
0.0,0.0,0.0,15919.813,14989.484,210000,20230826
0.0,0.0,0.0,15919.813,14989.484,203000,20230826
0.0,0.0,0.0,15919.813,14989.484,200000,20230826
0.000898634,0.000696425,0.00110084,15919.813,14989.484,193000,20230826
78.0074,76.6008,79.4139,15919.813,14989.484,190000,20230826
478.044,470.885,485.204,15919.813,14989.484,183000,20230826
1130.58,1112.89,1148.27,15919.813,14989.484,180000,20230826
1747.18,1720.59,1773.76,15919.813,14989.485,173000,20230826
2551.95,2521.33,2582.57,15919.813,14989.485,170000,20230826
3267.45,3231.65,3303.25,15919.813,14989.485,163000,20230826
4052.81,4011.34,4094.27,15919.813,14989.485,160000,20230826
4568.33,4525.98,4610.68,15919.813,14989.485,153000,20230826
4659.24,4610.73,4707.74,15919.813,14989.485,150000,20230826
5155.61,5103.59,5207.64,15919.813,14989.485,143000,20230826
5087.67,5039.07,5136.26,15919.813,14989.485,140000,20230826
5883.38,5836.03,5930.72,15919.813,14989.485,133000,20230826
5744.69,5702.65,5786.72,15919.813,14989.485,130000,20230826
5788.42,5742.2,5834.65,15919.813,14989.485,123000,20230826
6172.38,6122.28,6222.49,15919.813,14989.485,120000,20230826
6461.05,6413.54,6508.56,15919.813,14989.485,113000,20230826
6310.02,6264.16,6355.88,15919.813,14989.485,110000,20230826
5938.96,5894.76,5983.16,15919.813,14989.485,103000,20230826
5845.94,5805.93,5885.95,15919.813,14989.485,100000,20230826
5284.41,5244.55,5324.27,15919.813,14989.485,093000,20230826
4379.43,4340.33,4418.52,15919.813,14989.485,090000,20230826
3282.48,3248.07,3316.9,15919.813,14989.485,083000,20230826
2765.4,2732.84,2797.97,15919.813,14989.486,080000,20230826
2198.79,2168.76,2228.81,15919.813,14989.486,073000,20230826
1487.24,1464.52,1509.95,15919.813,14989.486,070000,20230826
777.046,764.972,789.119,15919.813,14989.486,063000,20230826
252.755,248.582,256.928,15919.813,14989.486,060000,20230826
8.63852,8.35974,8.9173,15919.813,14989.486,053000,20230826
0.0,0.0,0.0,15919.813,14989.486,050000,20230826
0.0,0.0,0.0,15919.813,14989.486,043000,20230826
0.0,0.0,0.0,15919.813,14989.486,040000,20230826
0.0,0.0,0.0,15919.813,14989.486,033000,20230826
0.0,0.0,0.0,15919.813,14989.486,030000,20230826
0.0,0.0,0.0,15919.813,14989.486,023000,20230826
0.0,0.0,0.0,15919.813,14989.486,020000,20230826
0.0,0.0,0.0,15919.813,14989.486,013000,20230826
0.0,0.0,0.0,15919.813,14989.486,010000,20230826
0.0,0.0,0.0,15919.813,14989.486,003000,20230826
0.0,0.0,0.0,15919.813,14989.486,000000,20230826
0.0,0.0,0.0,15919.444,14989.463,233000,20230825
0.0,0.0,0.0,15919.444,14989.463,230000,20230825
0.0,0.0,0.0,15919.444,14989.463,223000,20230825
0.0,0.0,0.0,15919.444,14989.463,220000,20230825
0.0,0.0,0.0,15919.444,14989.463,213000,20230825
0.0,0.0,0.0,15919.444,14989.464,210000,20230825
0.0,0.0,0.0,15919.444,14989.464,203000,20230825
0.0,0.0,0.0,15919.444,14989.464,200000,20230825
0.00151398,0.0011084,0.00191956,15919.444,14989.464,193000,20230825
86.3494,84.5539,88.1448,15919.444,14989.464,190000,20230825
441.831,435.761,447.902,15919.444,14989.464,183000,20230825
901.528,889.593,913.463,15919.444,14989.464,180000,20230825
1408.15,1391.31,1425.0,15919.444,14989.464,173000,20230825
2077.75,2056.45,2099.05,15919.444,14989.464,170000,20230825
2584.29,2560.18,2608.4,15919.444,14989.464,163000,20230825
3276.75,3246.1,3307.41,15919.444,14989.464,160000,20230825
3947.03,3912.6,3981.46,15919.444,14989.464,153000,20230825
4554.52,4516.76,4592.29,15919.444,14989.464,150000,20230825
4730.26,4692.64,4767.87,15919.444,14989.464,143000,20230825
4961.6,4922.31,5000.89,15919.444,14989.464,140000,20230825
5264.77,5225.01,5304.52,15919.444,14989.464,133000,20230825
5856.69,5815.72,5897.66,15919.444,14989.464,130000,20230825
5956.75,5918.03,5995.48,15919.444,14989.464,123000,20230825
5937.93,5895.79,5980.07,15919.444,14989.464,120000,20230825
6276.83,6232.8,6320.85,15919.444,14989.465,113000,20230825
6358.76,6310.1,6407.43,15919.444,14989.465,110000,20230825
6319.37,6270.72,6368.02,15919.444,14989.465,103000,20230825
5780.41,5736.06,5824.75,15919.444,14989.465,100000,20230825
5284.21,5239.87,5328.56,15919.444,14989.465,093000,20230825
4678.52,4635.92,4721.12,15919.444,14989.465,090000,20230825
3789.78,3755.24,3824.32,15919.444,14989.465,083000,20230825
3171.42,3137.18,3205.66,15919.444,14989.465,080000,20230825
2530.32,2498.73,2561.92,15919.444,14989.465,073000,20230825
1653.6,1630.56,1676.65,15919.444,14989.465,070000,20230825
889.149,876.401,901.898,15919.444,14989.465,063000,20230825
292.275,287.884,296.667,15919.444,14989.465,060000,20230825
12.273,11.9098,12.6363,15919.444,14989.465,053000,20230825
0.0,0.0,0.0,15919.444,14989.465,050000,20230825
0.0,0.0,0.0,15919.444,14989.465,043000,20230825
0.0,0.0,0.0,15919.444,14989.465,040000,20230825
0.0,0.0,0.0,15919.444,14989.465,033000,20230825
0.0,0.0,0.0,15919.444,14989.465,030000,20230825
0.0,0.0,0.0,15919.444,14989.465,023000,20230825
0.0,0.0,0.0,15919.444,14989.466,020000,20230825
0.0,0.0,0.0,15919.444,14989.466,013000,20230825
0.0,0.0,0.0,15919.444,14989.466,010000,20230825
0.0,0.0,0.0,15919.444,14989.466,003000,20230825
0.0,0.0,0.0,15919.444,14989.466,000000,20230825
0.0,0.0,0.0,15916.027,14986.395,233000,20230824
0.0,0.0,0.0,15916.027,14986.395,230000,20230824
0.0,0.0,0.0,15916.027,14986.395,223000,20230824
0.0,0.0,0.0,15916.027,14986.395,220000,20230824
0.0,0.0,0.0,15916.027,14986.395,213000,20230824
0.0,0.0,0.0,15916.027,14986.395,210000,20230824
0.0,0.0,0.0,15916.027,14986.395,203000,20230824
0.0,0.0,0.0,15916.027,14986.395,200000,20230824
0.00898871,0.00712399,0.0108534,15916.027,14986.395,193000,20230824
109.765,107.671,111.858,15916.027,14986.395,190000,20230824
520.914,511.604,530.224,15916.027,14986.395,183000,20230824
1144.42,1124.54,1164.3,15916.027,14986.395,180000,20230824
1756.66,1726.72,1786.6,15916.027,14986.395,173000,20230824
2261.94,2226.58,2297.31,15916.027,14986.395,170000,20230824
2898.15,2858.46,2937.84,15916.027,14986.396,163000,20230824
3508.86,3469.7,3548.03,15916.027,14986.396,160000,20230824
4038.75,3997.72,4079.78,15916.027,14986.396,153000,20230824
4447.96,4405.89,4490.03,15916.027,14986.396,150000,20230824
4978.44,4935.85,5021.03,15916.027,14986.396,143000,20230824
5222.74,5176.63,5268.84,15916.027,14986.396,140000,20230824
5636.27,5587.82,5684.72,15916.027,14986.396,133000,20230824
5862.85,5814.18,5911.53,15916.027,14986.396,130000,20230824
5113.73,5063.21,5164.25,15916.027,14986.396,123000,20230824
5599.53,5551.69,5647.37,15916.027,14986.396,120000,20230824
5600.34,5554.72,5645.95,15916.027,14986.396,113000,20230824
5767.46,5719.61,5815.31,15916.027,14986.396,110000,20230824
5660.83,5610.2,5711.45,15916.027,14986.396,103000,20230824
4930.99,4882.25,4979.73,15916.027,14986.396,100000,20230824
3603.66,3563.88,3643.44,15916.027,14986.396,093000,20230824
3184.67,3146.25,3223.08,15916.027,14986.396,090000,20230824
2528.12,2495.38,2560.85,15916.027,14986.396,083000,20230824
1862.14,1839.81,1884.47,15916.027,14986.396,080000,20230824
1199.39,1184.82,1213.96,15916.027,14986.396,073000,20230824
810.138,798.867,821.41,15916.027,14986.397,070000,20230824
460.517,453.144,467.89,15916.027,14986.397,063000,20230824
166.629,162.885,170.373,15916.027,14986.397,060000,20230824
11.401,10.9578,11.8442,15916.027,14986.397,053000,20230824
0.0,0.0,0.0,15916.027,14986.397,050000,20230824
0.0,0.0,0.0,15916.027,14986.397,043000,20230824
0.0,0.0,0.0,15916.027,14986.397,040000,20230824
0.0,0.0,0.0,15916.027,14986.397,033000,20230824
0.0,0.0,0.0,15916.027,14986.397,030000,20230824
0.0,0.0,0.0,15916.027,14986.397,023000,20230824
0.0,0.0,0.0,15916.027,14986.397,020000,20230824
0.0,0.0,0.0,15916.027,14986.397,013000,20230824
0.0,0.0,0.0,15916.027,14986.397,010000,20230824
0.0,0.0,0.0,15916.027,14986.397,003000,20230824
0.0,0.0,0.0,15916.027,14986.397,000000,20230824
0.0,0.0,0.0,15912.251,14982.968,233000,20230823
0.0,0.0,0.0,15912.251,14982.968,230000,20230823
0.0,0.0,0.0,15912.251,14982.968,223000,20230823
0.0,0.0,0.0,15912.251,14982.968,220000,20230823
0.0,0.0,0.0,15912.251,14982.968,213000,20230823
0.0,0.0,0.0,15912.251,14982.968,210000,20230823
0.0,0.0,0.0,15912.251,14982.968,203000,20230823
0.0,0.0,0.0,15912.251,14982.968,200000,20230823
0.166294,0.146726,0.185861,15912.251,14982.968,193000,20230823
73.363,71.7503,74.9758,15912.251,14982.968,190000,20230823
349.927,345.533,354.322,15912.251,14982.968,183000,20230823
867.17,855.836,878.503,15912.251,14982.968,180000,20230823
1632.77,1609.58,1655.97,15912.251,14982.968,173000,20230823
2387.12,2354.83,2419.41,15912.251,14982.968,170000,20230823
3326.73,3286.41,3367.04,15912.251,14982.968,163000,20230823
4334.96,4286.99,4382.93,15912.251,14982.968,160000,20230823
5368.23,5315.73,5420.74,15912.251,14982.968,153000,20230823
6272.23,6218.84,6325.63,15912.251,14982.968,150000,20230823
7018.09,6964.81,7071.36,15912.251,14982.969,143000,20230823
7378.04,7323.38,7432.7,15912.251,14982.969,140000,20230823
7777.34,7723.42,7831.25,15912.251,14982.969,133000,20230823
7878.43,7822.71,7934.15,15912.251,14982.969,130000,20230823
7870.16,7815.5,7924.81,15912.251,14982.969,123000,20230823
8212.08,8161.46,8262.7,15912.251,14982.969,120000,20230823
8052.81,8004.58,8101.04,15912.251,14982.969,113000,20230823
7519.57,7474.99,7564.16,15912.251,14982.969,110000,20230823
6576.15,6530.69,6621.61,15912.251,14982.969,103000,20230823
5740.77,5696.83,5784.7,15912.251,14982.969,100000,20230823
4667.41,4626.41,4708.4,15912.251,14982.969,093000,20230823
3642.52,3601.24,3683.79,15912.251,14982.969,090000,20230823
2923.55,2888.32,2958.78,15912.251,14982.969,083000,20230823
2149.32,2124.19,2174.46,15912.251,14982.969,080000,20230823
1705.88,1682.29,1729.47,15912.251,14982.969,073000,20230823
1198.24,1178.87,1217.6,15912.251,14982.969,070000,20230823
679.205,666.909,691.501,15912.251,14982.969,063000,20230823
271.061,265.88,276.243,15912.251,14982.969,060000,20230823
20.3143,19.7663,20.8623,15912.251,14982.969,053000,20230823
0.0,0.0,0.0,15912.251,14982.97,050000,20230823
0.0,0.0,0.0,15912.251,14982.97,043000,20230823
0.0,0.0,0.0,15912.251,14982.97,040000,20230823
0.0,0.0,0.0,15912.251,14982.97,033000,20230823
0.0,0.0,0.0,15912.251,14982.97,030000,20230823
0.0,0.0,0.0,15912.251,14982.97,023000,20230823
0.0,0.0,0.0,15912.251,14982.97,020000,20230823
0.0,0.0,0.0,15912.251,14982.97,013000,20230823
0.0,0.0,0.0,15912.251,14982.97,010000,20230823
0.0,0.0,0.0,15912.251,14982.97,003000,20230823
0.0,0.0,0.0,15912.251,14982.97,000000,20230823
0.0,0.0,0.0,15908.834,14979.899,233000,20230822
0.0,0.0,0.0,15908.834,14979.899,230000,20230822
0.0,0.0,0.0,15908.834,14979.899,223000,20230822
0.0,0.0,0.0,15908.834,14979.899,220000,20230822
0.0,0.0,0.0,15908.834,14979.899,213000,20230822
0.0,0.0,0.0,15908.834,14979.899,210000,20230822
0.0,0.0,0.0,15908.834,14979.899,203000,20230822
0.0,0.0,0.0,15908.834,14979.899,200000,20230822
1.65211,1.57199,1.73222,15908.834,14979.899,193000,20230822
150.549,147.882,153.217,15908.834,14979.899,190000,20230822
573.217,562.791,583.643,15908.834,14979.899,183000,20230822
1267.81,1244.96,1290.66,15908.834,14979.899,180000,20230822
2110.32,2078.16,2142.48,15908.834,14979.899,173000,20230822
3036.73,2997.83,3075.63,15908.834,14979.899,170000,20230822
3908.68,3863.81,3953.55,15908.834,14979.899,163000,20230822
4797.9,4750.4,4845.39,15908.834,14979.899,160000,20230822
5392.24,5341.93,5442.54,15908.834,14979.899,153000,20230822
5966.94,5917.01,6016.87,15908.834,14979.899,150000,20230822
6479.9,6431.05,6528.75,15908.834,14979.899,143000,20230822
6939.71,6888.94,6990.47,15908.834,14979.9,140000,20230822
7270.5,7222.69,7318.3,15908.834,14979.9,133000,20230822
7763.34,7714.59,7812.08,15908.834,14979.9,130000,20230822
7975.68,7926.47,8024.89,15908.834,14979.9,123000,20230822
7750.52,7699.17,7801.87,15908.834,14979.9,120000,20230822
7656.99,7607.97,7706.02,15908.834,14979.9,113000,20230822
7711.92,7661.22,7762.62,15908.834,14979.9,110000,20230822
7110.57,7060.3,7160.84,15908.834,14979.9,103000,20230822
6277.0,6226.7,6327.3,15908.834,14979.9,100000,20230822
5672.16,5623.34,5720.98,15908.834,14979.9,093000,20230822
4768.28,4722.39,4814.16,15908.834,14979.9,090000,20230822
4110.55,4069.21,4151.89,15908.834,14979.9,083000,20230822
3287.08,3248.98,3325.18,15908.834,14979.9,080000,20230822
2117.22,2090.07,2144.38,15908.834,14979.9,073000,20230822
1419.37,1399.3,1439.45,15908.834,14979.9,070000,20230822
736.999,724.503,749.496,15908.834,14979.9,063000,20230822
271.56,265.954,277.165,15908.834,14979.9,060000,20230822
21.4165,20.7634,22.0696,15908.834,14979.9,053000,20230822
0.0,0.0,0.0,15908.834,14979.9,050000,20230822
0.0,0.0,0.0,15908.834,14979.9,043000,20230822
0.0,0.0,0.0,15908.834,14979.901,040000,20230822
0.0,0.0,0.0,15908.834,14979.901,033000,20230822
0.0,0.0,0.0,15908.834,14979.901,030000,20230822
0.0,0.0,0.0,15908.834,14979.901,023000,20230822
0.0,0.0,0.0,15908.834,14979.901,020000,20230822
0.0,0.0,0.0,15908.834,14979.901,013000,20230822
